koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_kepmag,koi_disposition
0.9737189330239873,8.9394773196954,0.038652488773133375,0.0,0.080095335363612,0.0,0.00249429933461557,0.0,278.92154158649754,0.0,0.018677186456514398,0.0,6.060367532418771,0.0,2.318665523666078,0.0,0.4968864970738648,0.0,90.05883495710353,0.0,0.0,0.0,0.0,1114.218166336815,0.0,38434.5808340012,0.0,0.0,5829.181727696146,97.72728784919416,0.0,4.271218853687232,0.1798256724138413,0.0,0.0,0.0,0.20934921974587034,16.527661024973522,CONFIRMED
0.42779104000507345,0.0,0.0,0.2608208222952916,0.17017324905210954,2288.648031768099,0.00225407353255944,0.0039611596302608805,64.97947618548521,0.042282163188925526,0.006395102656422353,2.2406214303041265,0.0,0.0,7.983557874873759,0.5589352258149639,0.0,7006.760816463958,158.44164140493967,91.14507094068017,0.0,11.260506759927193,33.7098318392379,1122.4646190473923,0.0,1046.1265922934135,38619.35797788826,681.8231648723762,4106.9119334929255,106.3631805128833,0.0,4.020126198391533,0.28477382518048855,0.0,0.0,0.7086335987147495,2.0142905581585886,15.271289805806576,FALSE POSITIVE
0.9518654875209331,3.146161700741007,0.8580544280461728,0.0,0.41834170754022393,237.40204344507288,0.00845791761531121,0.007284988244764297,227.23746412740599,0.017659428194230845,0.0,0.9115114002194292,14.838135587268333,0.8724247083009307,7.787891157913382,0.062371980312171504,0.0,0.0,132.97641226969972,0.0,0.0,0.0,0.0,882.3477981678902,0.0,0.0,0.0,316.0245827843552,5222.62415232412,94.15900583034141,0.0,4.0791407415595895,0.1281876444543214,0.0,0.0,1.3961344923573233,0.0,12.873532589141039,CONFIRMED
0.6445109871385721,0.0,0.08471730116691988,0.2836002893829336,0.0,0.0,0.002125123259644587,0.0,206.29131053039106,0.005802141014321738,0.0,0.0,13.219024968078102,0.0,14.704936830721028,0.34315792766105324,0.03222920785400393,34798.24081087551,161.80802708890366,0.0,0.0,0.0,0.0,987.6341995489706,0.0,21363.22004975965,0.0,520.8588281663021,5001.201487704104,96.44730665791977,0.0,4.348895890409875,0.1137318352287558,0.0,0.0,0.6131672004069595,0.5474964570960392,14.96110483382499,CANDIDATE
1.3674452599651916,0.0,0.17941190166200496,0.769402727867366,0.21666438674627328,0.0,0.0019507786952125752,0.0,79.71379473896411,0.0,0.0,0.2628077258754571,5.284267576361756,0.116963367132142,1.1773345937195971,0.23860561880961764,0.27508278049575763,2991.672946417926,0.0,0.0,102.73995536871587,74.1967806738637,36.47681214047495,1438.6774372656544,112616.89128233245,45578.97150652997,27171.07468647534,945.2928747326083,5823.214844559309,130.104711270805,0.0,4.172794606200403,0.10672793496425052,0.0,0.0,0.7088200862850444,0.0,12.84429322849879,CONFIRMED
0.933439217583643,4.386857496570948,0.0,0.64079901828906,0.6606838591942896,247.750997953921,0.0,0.0,122.30351062371273,0.0005887796902953896,0.00031647894779211067,1.6897935483451925,17.067274195308798,0.0,0.0,0.0,0.0,18042.08538289621,57.76764551874238,0.0,0.0,0.0,0.0,1401.4090109931917,3243.187760533391,0.0,0.0,305.8769336322859,5666.961212578595,92.09171349027096,0.0,4.408168480952409,0.023483569759623915,0.0,2.8437620172354965,0.35479071601028644,1.6440604385448403,11.933429786589409,FALSE POSITIVE
1.2944658591445903,2.633363093920426,0.244731405029115,0.06936781376562229,0.1861548587396773,829.8595822972237,0.0008664895266562887,0.0,110.1360263503777,0.0,0.0,1.2622492669876517,2.300036921816731,0.0,5.7422840944331375,0.0,0.0,0.0,24.529446778630337,0.0,0.0,7.864486203133623,0.0,496.9794003255338,0.0,448.8997149369957,0.0,60.767665785790825,4158.484224514731,67.60751385077295,0.0,4.643874336532944,0.08664765425559824,0.0,1.185349532735266,0.0,0.0,15.917318329782795,CONFIRMED
0.960989221910882,3.05195708468821,0.17225366026514724,0.14444664090827478,0.05402693383991274,1891.2262881246486,0.0,0.010469437309521781,82.25176397339938,0.0017596634167136218,0.007698020819710911,0.08928062315998575,0.0,0.0,5.171352779593296,0.0,0.0,0.0,0.0,137.0330968297876,384.6352151740346,89.70597910509059,72.36554910009016,847.7115871942106,0.0,0.0,0.0,0.0,5167.951699238465,123.40443174287158,0.0,4.758391069480964,0.2693358314837355,0.0,0.0,0.39542643137726785,1.6681137036987657,15.987450937539172,FALSE POSITIVE
0.23283516863359155,0.0,0.16867032988813557,0.0,0.315304743011311,762.2201000492879,0.0001523908959671365,0.0,131.45631845109054,0.0,0.0,3.0550630900447806,4.688475611930502,0.0,10.943854128657513,0.5449389247167143,0.0270784529368249,62474.373574240395,0.0,158.45694719893572,0.0,21.48165654560166,124.94152816336836,2041.0304996543455,3118.8044113878204,0.0,0.0,840.1950451699756,6027.903636474537,171.36424470385603,0.0,4.175243844054796,0.03141222791968672,0.0,5.9410181632331005,0.41309718477790025,0.0,15.36442693906709,CANDIDATE
0.07913565093438668,5.088608993972193,0.22621805746985998,0.0,0.11831094831149037,0.0,0.0,0.0016863266853929901,87.7948894996926,0.017159837906430067,0.0017726391374756423,0.0,13.643804014474767,0.0,5.6853760043895605,0.303707686412564,0.5085306656045501,0.0,195.46293555291294,0.0,19.037861181151797,66.44744544388496,3.01716654790156,1858.224077869008,0.0,34351.03796921995,3585.5657986800215,0.0,4909.763333242571,174.63713382417546,0.0,4.294917033718054,0.10215128967252465,0.0,0.0,1.2755530377204214,0.0,16.30552135239828,CONFIRMED
