koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_kepmag,koi_disposition
0.16730475131692352,6.96826551567376,0.0,0.0,0.5832917568667999,0.0,0.0,0.0,102.65646161313589,0.004654638392656974,0.0,1.7136489897553915,4.338824246518666,0.0,6.722761598981849,0.6572173776780111,0.0,0.0,162.5569569908065,0.0,413.0870113243127,47.21396932092178,74.09461797961256,1644.8612621837035,0.0,0.0,10763.432892256926,0.0,5673.783836348265,97.612354378437,0.0,4.358702877988356,0.19721464185013365,0.0,0.0,0.0,1.1034225472237105,14.393879722318168,CANDIDATE
1.3200247736012583,0.0,0.07557931950729539,0.2042103905604092,0.0,0.0,0.0,0.0,141.0093744990744,0.011617436461479974,0.0,0.9835213314489537,0.0,0.0,5.991153189502516,0.0,0.2615508228739192,0.0,3.4415532088265905,45.44721498456128,762.2596300914853,51.4606359002195,0.0,1004.3558475737647,199875.37487209556,5553.371009596773,0.0,319.49759208746843,6714.296624604373,245.61825938877635,0.0,4.846196466235695,0.034279956182882876,0.0,0.6577719436882282,0.38755112349179477,0.0,13.198244945934606,CONFIRMED
0.7868928896005677,0.0,0.5713344831919958,0.0,0.0,0.0,0.014483365134626188,0.004372118258135334,118.05097235188576,0.012625528323715472,0.0,3.6239777362084875,0.0,0.0,14.248004042649466,0.7272069188082707,0.0,0.0,0.0,81.29546530604898,75.22078486188633,51.718831125018674,173.3963142470772,1688.936736384584,0.0,0.0,0.0,1164.4640723267617,5422.428122206718,180.39691024748075,0.0,4.670235535005588,0.2661245353478905,0.0,0.5166735577522096,0.0,0.7804200305429823,12.324989789781936,FALSE POSITIVE
0.8352843408346563,3.5898780138680033,0.30244927949999956,0.6788127022068954,0.42423411912092496,0.0,0.0,0.00018518432608591838,197.64334732164554,0.0,0.0,0.7219007204406649,4.817934734820968,0.0,11.885018927082054,0.0,0.36328775897528176,67121.89042786906,105.20801557444497,0.0,0.0,0.0,56.37567958037307,1555.6462097074095,0.0,0.0,0.0,0.0,6793.258584904013,156.652569893457,0.0,4.08438679059825,0.0,0.0,0.0,0.07303843673286539,0.37968132466495824,13.385231192823877,CONFIRMED
0.7761526953945594,0.0,0.0,0.0,0.0,152.23266615597538,0.004330541669066484,0.0018289884259932228,224.01639372506366,0.007658599038640214,0.0,0.0,9.31659939915266,0.18187617176534887,4.937711670387186,0.07496558412255985,0.01295921919065493,0.0,81.85794906327135,0.0,0.0,175.22033775096665,24.483442218385974,720.8570531155997,0.0,0.0,49388.06752197173,0.0,5436.358604385978,191.4434564377075,0.0,4.222012392591192,0.05546374184753693,0.0,3.051608887455719,0.10970668355038457,0.0,12.744919030218288,CANDIDATE
0.1487089802605583,0.0,0.0,1.1741108002760405,0.6500481686039792,0.0,0.0,0.0,94.62708646930172,0.009581235742284531,0.0019238681576845369,0.23210977105572034,13.280940417485045,0.0,1.6318114601614773,1.1616066023010942,0.4457297940282766,0.0,32.234505128358926,0.0,99.25702600471848,98.08058531541353,0.0,1395.0420906126894,0.0,49927.9071300098,79570.28203987077,612.8089946650236,6015.897726075545,170.59519933385553,0.0,4.271998400713108,0.107677830495305,0.0,0.0,0.0,0.9646182900546272,14.270341776640192,CANDIDATE
0.9274642937310347,12.906862124209766,0.23287762338674306,0.1464291966248496,0.0,0.0,0.0,0.003212688030514224,71.06670754762759,0.0,0.02368036846700481,0.6848076454292893,7.155050799973335,0.0,1.9542360558042136,0.0,0.0,0.0,268.0380494565137,45.33226936209595,0.0,53.39635302879117,74.75209955205543,1338.7989901934875,87532.19381911168,0.0,40201.10677839687,0.0,5198.092319631658,34.27981208289043,0.0,4.02103814504623,0.0,0.019775446049310863,0.0,1.209601876432336,1.5409423185941618,12.697424194353793,FALSE POSITIVE
1.4576406356519034,3.959835191528208,0.16498865882052366,0.07937047100425894,0.38306555733959075,740.8280266467107,0.001418762560862939,0.0,249.2724922106462,0.0337567743309013,0.0,0.0,0.0,0.0,5.08268691095841,0.27718644110395174,0.32694322210500193,0.0,68.03640520915246,0.0,0.0,30.79945046672833,0.0,872.8905675137073,97864.44781207576,0.0,0.0,0.0,5997.001670218976,87.99359231732292,0.0,4.7003863465360665,0.12549747499849429,0.0,2.6337957389274917,0.4853102294392838,1.405589914929244,13.85139586555878,FALSE POSITIVE
0.0,0.0,0.0,0.18025878895387795,0.1437721033791186,0.0,0.0,0.0017157825374004203,172.67502957502384,0.005385718400260068,0.0,0.608164468083837,8.631423683482847,0.5089798069688005,1.1769375948512355,0.39844053601755536,0.0,57707.1355387207,0.0,103.95247650980087,0.0,0.0,158.04469732255896,1626.8940987739074,0.0,0.0,52873.31707630256,0.0,3960.6580300996175,191.9517760371256,0.0,4.600005321663273,0.15542183704573528,0.0,1.7006888918577525,0.580401052099202,0.0,14.97435807035324,CONFIRMED
0.6732557088240967,4.759784130269302,0.027859307383483745,0.0,0.31834060275032167,0.0,0.004295889653595269,0.001293426599219134,131.10863300646713,0.014695931353545171,0.012881645650450257,1.2382939478567159,4.7353987284697645,0.0,9.66622834078088,0.0,0.0,18470.795057675117,89.77650457211033,0.0,0.0,88.8682990537003,93.79281513991783,939.5041688746772,0.0,0.0,0.0,152.31537612096707,4733.948391513744,240.2219187879719,0.0,4.248474622056485,0.0,0.0,8.087585925739557,1.9169209336008244,1.53175088949186,14.06743572307263,FALSE POSITIVE
