koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_kepmag
0.3745401188473625,0.18513292883861965,0.26170568373590597,0.672702994208898,0.5719958782835928,276.02995577798754,0.648256954077822,0.03879945472888746,0.7202679239473956,0.9135780114026949,0.3736408184666985,0.5330305614882556,0.654306321534056,0.9743176372044141,2.39032687659204,0.49967024372905344,0.004401609003786278,40649.255620211625,0.6456906684495384,0.38655787373149264,16.19496368628436,0.7725019656847065,0.7646359942849736,0.5232470752399798,3427.640075054182,0.09237083927589662,0.06057008316394452,260.06773002350974,8221.156817245517,0.2010319303324214,0.6381445683721739,4.067383867328974,0.026657724933027427,0.5090160483036771,0.5334003206505128,0.6093926309870537,0.9165923653643955,0.2130021918472883
0.9507143064099162,0.5419009473783581,0.24697879907199982,0.7966813971913723,0.8054323292999863,331.82621303501503,0.17238636210516622,0.18677252823112933,0.6872830044131277,0.525360481819498,0.3329120962314033,0.13789882173033396,0.08003256976593665,0.017172990662369547,2.7000892766659303,0.7467467725125942,0.00033015925947643687,33930.31606924004,0.40241849425698206,0.204653529646327,4.467007905372299,0.4811443597959755,0.006516315691875274,0.1841885255233714,2337.8548112620874,0.060753729588020056,0.20320759326043114,12.755505419813268,4834.496485515037,0.081352372723005,0.4592924535341931,3.562920609596311,0.007960567965591414,0.30618797507686046,0.5367562386668163,0.0389034677630975,0.9502136073945268,0.27161679907800207
0.7319939418114051,0.8729458358764083,0.9062545805210367,0.250467898792499,0.760160929790159,598.2995373269645,0.8723945633548149,0.8312458050899425,0.09575419866335766,0.7249102718360844,0.17615391250286005,0.5912429057506141,0.242329811453739,0.947651653081089,13.387500564536253,0.5626667806563331,0.4722634607952153,44454.85508816851,0.47190910991458757,0.06499026033876842,7.952753428952553,0.7889583350103461,0.4770499377168822,0.2812784500731108,278.53447846712066,0.604191950743664,0.4912632560812118,273.74412156199907,7579.019145688905,0.3395220864738546,0.9644985248639408,4.644131578212159,0.22437546928024177,0.9316900644340004,0.7597208030624838,0.6122603408767345,0.004410133980310316,0.6191296844722038
0.5986584841970366,0.7322248864095612,0.2495461998495061,0.6248740996069989,0.15389990469377368,238.5310667330766,0.6131162390692415,0.7667683563383357,0.9225724049058001,0.4360482979725878,0.6072666701014879,0.31478562371695795,0.7736793464792507,0.3686774238491447,10.251873551545717,0.08330258311179639,0.02929370500537065,22472.30961117735,0.7167247826814506,0.07949174835268746,14.760533692443092,0.07350827680267524,0.7939044001326908,0.5160052921737911,4592.55075344275,0.9661163224927548,0.36815023247537515,95.1948323189132,7894.392319300631,0.18784128853454496,0.21897845098423818,4.359736267576277,0.7993209480093296,0.2282880662711656,0.8170308622244075,0.08966860676411625,0.3170750313763564,0.7453456964078525
0.15601864044243652,0.8065611478614497,0.271949726128631,0.5717459831437487,0.1492494697414739,608.8590596206702,0.15720388355695425,0.3506426914571469,0.5684722021568196,0.6300345775424382,0.4766241605086289,0.05234876680960243,0.5286858536788197,0.010090405021881521,16.017889756064996,0.1855802367835554,0.9745325536623746,44695.54923848236,0.8763060296667939,0.7600472059609774,10.864920907276318,0.1915939679029951,0.6300447206413533,0.7350138084607978,4901.645664381905,0.502721308954724,0.4109122931328535,154.92569699803897,5415.829251042795,0.5269412250360329,0.5878564159989407,4.722313943514967,0.9047476581743871,0.41991852154202847,0.3371954420306704,0.7103442385187473,0.8373780294652269,0.7519336748540457
0.15599452033620265,0.6587833667107174,0.7593982624179637,0.8328303767882711,0.2681743677449133,62.42359413890269,0.9623380574812068,0.3768106277742125,0.36372552113568424,0.3405759374211187,0.8657009923240037,0.9486561577065649,0.9279690617870447,0.6891572317245083,18.409145909527098,0.21932818403091914,0.22206517454139196,43290.04837658021,0.2722188008397757,0.444802991036633,16.37927733065022,0.5515342496463607,0.4740631241545077,0.09465438039363916,2155.217076059175,0.05151522593930513,0.7814473786256726,44.02717980190727,6324.432910477982,0.6868465373717261,0.7002100149902226,3.6133268999164434,0.3917683658985981,0.9594935968280058,0.8015622175752907,0.3900776465809306,0.5364452053515353,0.008635981938831194
0.05808361216819946,0.6922765645178525,0.44973984245054,0.9060870604812605,0.3610747263410372,543.9374672962746,0.5183654633353206,0.5335544335535795,0.7565385834953067,0.30115901978544535,0.03210958048205825,0.6414903690642878,0.4287514083413543,0.9805403040313542,8.378970675759403,0.2578642536448449,0.4726647293648447,21926.08252463989,0.34207679597107077,0.7261811220000153,21.165969876291484,0.947088324752695,0.6446420066063492,0.29669669762808615,3068.3040370466356,0.22121865607745617,0.014679235067735275,271.16521596612216,5826.369633190674,0.4909215784782912,0.8255644893453816,4.431847985713684,0.5631985966066786,0.3187251799383154,0.8142090066754112,0.8376964915685187,0.8075087334821528,0.6518504587994652
0.8661761457749352,0.8491956515653193,0.7767105569551812,0.012156771477386807,0.4084555814084826,593.4053050318716,0.072898451871655,0.0002410046851345493,0.25736545840163405,0.5782297861695137,0.6438679275551263,0.876918931870847,0.8698123658139231,0.9656257228375925,12.331790505108279,0.5654033919505043,0.06113763001222361,19063.354331496,0.9307393963624127,0.6822871217636975,3.0057537858767462,0.07475784672178032,0.9069460031486639,0.9266213485719222,2251.4931312187337,0.24479290641577067,0.6604919263212388,226.20168589839938,9631.442974481739,0.6606073318109776,0.4069710304280071,3.871558831986137,0.7060526019553808,0.6445931630110001,0.23412564091857935,0.9425292452651306,0.853323282837938,0.630736879367103
0.6011150117432088,0.24966800885918594,0.06536615756438524,0.6740199190587927,0.6796972168333453,127.92690286386726,0.6268329044150672,0.24124433603802786,0.6935098370463204,0.49812967418398035,0.7629488785115611,0.6760560050132531,0.4489554374782375,0.16093701120241843,10.513235928110888,0.5039657798253935,0.5220484161712585,46641.272628363135,0.5785117924094454,0.1353624617602578,15.75570590255831,0.04308421615686431,0.5663818006102074,0.42912331778188817,1609.398254430603,0.33785712913695,0.00011023180182245795,277.6258980493701,5239.642036461111,0.3649205143999844,0.6869219076574815,4.854902891741726,0.9529366992517265,0.3167270437063252,0.716950745316716,0.417110341465609,0.4426262199413228,0.5176546818898772
0.7080725777960455,0.4894249636431405,0.4875711936733843,0.05183579911972902,0.056680432165835404,301.6982954346426,0.2531989070128102,0.20823180860821444,0.03971120757224722,0.5795363691499811,0.759486569188307,0.35698369214011294,0.9792482787019853,0.18124780606615498,19.650602457206226,0.20316003836420893,0.3799561251474085,35761.0850795765,0.17896181713500103,0.1428879341922672,5.452399346090462,0.15655067492785568,0.7997861914601062,0.9388696739093144,386.5939642890381,0.04360338358621263,0.0630585255762437,206.55257007985793,4283.261295574725,0.02792259723863999,0.3032014713842828,3.6648649096126187,0.9129322372974317,0.110674979117249,0.18653392183615836,0.4605552954737462,0.35898293802478554,0.37920856140375914
